free_text,label_id,split,is_text_null,is_text_empty
Nguễn Trường vcl intro,1,test,False,False
Làm riết thấy chán. Lên cao thủ lẹ đi ông già,1,test,False,False
Đây mới là lý do Tú chia tay Abe,0,test,False,False
Ba hard cc :)),2,test,False,False
Có luôn nghe abe,0,test,False,False
kay vờ lờ.,0,test,False,False
"Hihi, đẹp trai vl",0,test,False,False
Sale 91% thi em mua,0,test,False,False
Đồ Uyển Đình Ngọc dcm=)) chai sting vô đầu nha,1,test,False,False
Nhớ dắt susan va poppy theo nha thầy,0,test,False,False
thầy đẹp lắm :V,0,test,False,False
Ngô Phước Minh mặt thầy tựa tựa Binz sao sao ấy có nào như tao không?,0,test,False,False
Giang hôm qua ở hoàn kiếm à ô,0,test,False,False
Một học kì đầy sóng gió với abe,0,test,False,False
Minh Lê,0,test,False,False
đcm cười 33 giây,0,test,False,False
"Một cô bé chợt nhận ra có tóc mọc giữa hai chân . Cô ấy lo lắng và chạy đi hỏi mẹ về đống tóc đó . Mẹ cô ôn tồn giãi thích phần tóc đó có tên là khỉ , hãy tự hào rằng con khỉ của con đã mọc tóc ."" Cô bé cười . Vào bữa tối cô nói với người chị "" khỉ của em mọc tóc rồi !!!"" . Cô chị cười và nói : "" chưa là gì đâu ,khỉ của tao còn ăn chuối rồi cơ :))",0,test,False,False
Chúc mừng người ae,0,test,False,False
Link website cho anh em nào muốn mua áo như bé Ba luôn,0,test,False,False
Trương Đình Thi lúc đầu chưa chơi đã bị sp chửi ? Xong feed dần thế là feed luôn,0,test,False,False
Perfect,0,test,False,False
Múp quá Abe ơiii,0,test,False,False
Thấy gái là con mắt sáng lên :)),0,test,False,False
Lê Hà Sơn,0,test,False,False
-Trung jump king- :),0,test,False,False
xin video di anh dep trai,0,test,False,False
abe làm hết rồi đó < 3,0,test,False,False
Doinb thật vinh dự khi được thầy gánh,0,test,False,False
Cmt dạo để được fan cứng :)),0,test,False,False
Ok,0,test,False,False
Hihi,0,test,False,False
Nguyễn Thịnh như con đĩ quái thai. Bổ xug thêm con cu nưa nhé. Trứng hơi to 😁😁😁,2,test,False,False
Lâu lâu được một pha là cứ đem ra khoe hoài :),0,test,False,False
Thầy phải thay cho petland mới hợp,0,test,False,False
đang xem hài ai rãnh xem quãng cáo,0,test,False,False
Giúp mình với mọi người ơi,0,test,False,False
Trung thầy giá Thẻ Bài,0,test,False,False
Ba Gà MTP,0,test,False,False
xin video di bro :v,0,test,False,False
Tú Hoàng Võ thầy t làm hết nha :v,0,test,False,False
Em rớt trứng rồi abe,0,test,False,False
Trương Duy lz mẹ,2,test,False,False
Cạn lời,0,test,False,False
Ba hard cc :)),2,test,False,False
Giang hồ mõm sena hải phòng :)),0,test,False,False
Đẹp trai tài năng tư duy đỉnh cả đỉnh thầy dell có nha các em và thầy rất tỉnh với thầy hát rất hây nha các em,0,test,False,False
Má dơ vl =))),1,test,False,False
Vũ Trung Hiếu má tưởng ngầu lắm :)),0,test,False,False
Hoàng Đức Nhật haha,0,test,False,False
Chúc kênh panba dc nhiều sub nha yêu thầy dấu bé 3,0,test,False,False
..,0,test,False,False
Sợ thật ấy :))),0,test,False,False
Hình như đợt MSI thì phải,0,test,False,False
Abe chào cô lan chưa,0,test,False,False
Tết về trên xóm nhỏ,0,test,False,False
Bơ-phẹt🙂,0,test,False,False
Điện thoại chụp đẹp cực kì,0,test,False,False
❤,0,test,False,False
Trung cũng có xe nè Mn. Anh Tiệp tuổi gì.,0,test,False,False
học bổng gấp,0,test,False,False
Món quà năm mới Thầy dành cho chuột 😀 Riot sẽ buff chuột mạnh tay,0,test,False,False
Cứ như thế này thì duyệt mẹ đi cho nhanh 😀,0,test,False,False
Hoàng Lịch xin bro,0,test,False,False
"Nên mua các bạn à, điện thoại sài tốt phết đấy",0,test,False,False
Cực kì thuyết phục!!,0,test,False,False
Tấu hài cực mạnh :)),0,test,False,False
giáo án này hả :v,0,test,False,False
video này nằm trong tập bn v ông,0,test,False,False
Có giáo án này không :)),0,test,False,False
Lê Hồng Quang hôm qua nghe nói nay off stream,0,test,False,False
Wow,0,test,False,False
B52 thích láy máy bay bà già =)),0,test,False,False
Là cô my dù hả thầy,0,test,False,False
Team toàn game thủ cụt tay hả thầy :)),0,test,False,False
k phải thầy em đâu,0,test,False,False
Đh này đủ cân vcsa rồi thay sela chi thầy,0,test,False,False
Lựa cái đầu buồi ABe nè,2,test,False,False
Phan Chí Trường =)),0,test,False,False
Okey thầy eiii,0,test,False,False
Thằng Trung có con *** to lắm,1,test,False,False
cùng nhau học hỏi về tựa game lmht nhé,0,test,False,False
Tặng cho ae sub 10 hộp khô gà vs da heo chiên đi chứ 🙄,0,test,False,False
🙂,0,test,False,False
Anh em thất lạc nè Thầy Ba :)),0,test,False,False
Mong thay co nhung giao an xin xo de em hoc hoi va ko lam ganh nang cho team nua😁,0,test,False,False
Khung này ổn áp không thầy,0,test,False,False
like đầu thầy ơi,0,test,False,False
Bambou Sacré đang buồn nghe cái này chắc chết cười :)))))))))))))))),0,test,False,False
Cố lên Thầy ơi,0,test,False,False
Thế Vinh SuSaNa Hoàng Kim Giáp 😂😂😂,0,test,False,False
Có bán gấu bông thứ vậy kh thầy ?,0,test,False,False
Ok a trung,0,test,False,False
Bắn chet moe abe h,2,test,False,False
Ai nhanh hơn tui,0,test,False,False
Thối nát,1,test,False,False
"Em sẽ hay học hơn nếu lớp có những bạn nam khoẻ,dai sức,... :3",0,test,False,False
Góc nghiêng xuất sắc dữ vậy thầy :)),0,test,False,False
Abe muôn năm 😂,0,test,False,False
"Biết bao nhiêu vụ đi bắt người bị quay xong bảo bắt bớ dân lành ? Thì đm bây giờ CA nó chờ đủ hết mọi thủ tục cần thiết nó mới dám bắt chứ không thì đm ""cư dân mạng"" chửi sml ra à ?",0,test,False,False
"Fan cứng abe, dù nghèo toàn xem chùa thôi 🤣",0,test,False,False
con di~ dang hang leo rank,1,test,False,False
Võ Minh Hiếu xin vid ạ,0,test,False,False
thầy thì kinh rồi ráng làm giáo án popy sách phép là ok,0,test,False,False
"Cuộc sống mà , ae ủng hộ album quảng cáo của thầy t nhe",0,test,False,False
Dm cái giọng cười Abe nghe khốn nạn vl ạ :)) nhưng mỗi lần em nghe em đều cười theo =)),0,test,False,False
sử dụng tuyệt chiêu bổn môn tam kê gáy đi thầy iu😅😅😅,0,test,False,False
Game j v thầy,0,test,False,False
Tú chất độc màu da cam =))),0,test,False,False
TPhcm có chợ nổi,0,test,False,False
Nguyễn Hoàng Ân 1705 :))) Abe gánh hết,0,test,False,False
có hot girl bên cạnh =),0,test,False,False
Nguyen Thanh Nhan hahaaa,0,test,False,False
aBe toàn nói điêu,0,test,False,False
Tạch 🙂,0,test,False,False
😿,0,test,False,False
gà,0,test,False,False
oh,0,test,False,False
Cuối cùng thầy cũng chịu mua áo mới,0,test,False,False
"Hmmm, khá sệ",0,test,False,False
vs e abe chỉ đẹp gái thôi,0,test,False,False
"Ôi, người thầy khen mình cao tại ASUS đây mà =))))",0,test,False,False
thầy có nhận học sinh cá biệt hông thầy :))),0,test,False,False
Cực kì thuyết được của ló,0,test,False,False
Hay vc,0,test,False,False
Nhắc nhẹ thằng edit,0,test,False,False
Em cầm cái này phang vào sự chu đáo của anh Ba =))),0,test,False,False
Hoài An Trịnh mật vụ đây sao 🤣🤣🤣🤣,0,test,False,False
Trung tấu hài,0,test,False,False
Anh trung tốc độ,0,test,False,False
Trung gia cát,0,test,False,False
"ok thầy,cố gắng nha thầy iu <3",0,test,False,False
"2 người em yêu quý nhất team SBTC , chỉ sau cô Linh dolce",0,test,False,False
Vải của now tốt nè,0,test,False,False
Sela kit clear petland phụ đạo để abe làm hết😎,0,test,False,False
Sang năm mới nhiều giáo án mới hay hơn nha abe :)),0,test,False,False
Bữa nào lấy cây đơm vô đầu Sena 1 lần đi Abe !!! Nó giỡn mặt hơi nhiều 😂,0,test,False,False
D' Đức d hiểu nhìn cái hình là cừ ỉa,0,test,False,False
Trung đái dầm,0,test,False,False
Nguyễn Nghĩa mi lúc mô ko nứng,2,test,False,False
giáo án lập kênh mới đến đâu r thầy ?,0,test,False,False
:( v,0,test,False,False
Nhập v rồi nó đơ luôn là sao v các bro,0,test,False,False
Nguyễn Quốc An thầy ba stress mấy giờ z tụi xem vs,0,test,False,False
BaLight Liên Minh susan hay hơn 😂,0,test,False,False
Anh ba tới ngay,0,test,False,False
Lừa :)),0,test,False,False
Thuận Nguyễn ảnh dưới 200% mới đúng,0,test,False,False
Hãy trao cho anh - rap by B52,0,test,False,False
Lúc nào đi gank cũng đem giáo án nâng cấp băng giá cả,0,test,False,False
Ae nói gì đi😂,0,test,False,False
sell slot cho đỡ căng,0,test,False,False
Nguyễn Nam Hà abe có cái quần xanh bén quá bén😂,0,test,False,False
Trao học bổng cho trò này,0,test,False,False
"Mùa đông quảng cáo áo cộc tay ,nghe hợp lí :((",0,test,False,False
Like chéo avt mn ơi tết nhất đến đít rồi,0,test,False,False
Thầy mặc size gì vậy mng,0,test,False,False
Bui Hoang hay anh ơi,0,test,False,False
chúng nó nhập viện để chữa tai rồi thầy à,0,test,False,False
Hello mấy đứa lại là Thầy đây🤣🤣🤣,0,test,False,False
Thầy ba của các e đây =))),0,test,False,False
Nó chụp ảnh chỉnh sửa quá mất mẹ vẻ đẹp trai của thầy rồi,0,test,False,False
Thầy ui kkk,0,test,False,False
Abe phiên bản thái hã ae ?,0,test,False,False
Comment,0,test,False,False
Khánh Phương mang theo câu hò điệu lý với dòng sông =]],0,test,False,False
Dương Quỳnh anh Trung lờ đờ,0,test,False,False
Dân streetwear nhìn phát biết phối đồ của thằng đằng sau đẹp vc luôn :))),0,test,False,False
Dỗi vl . Cay vl :)),1,test,False,False
Đêm giao thừa ta chúc nhau vui...,0,test,False,False
Thầy ra giáo án nào cũng chất như nước cất,0,test,False,False
Ổn quá thầy,0,test,False,False
liêm sỉ gì tầm này nữa,0,test,False,False
😁,0,test,False,False
😅,0,test,False,False
Đẹp trai . Tài năng . Tư duy đỉnh cao . Call team tốt và nhiều phẩm chất tốt khác nữa là những gì thầy đều có . Sena 1 người thầy hoàn hảo . Còn thằng ngu 3 gà thì chịu cái gì cũng k có,2,test,False,False
hh,0,test,False,False
hi vọng buổi tập huấn diễn ra thành công mặc dù có sự xuất hiện của thầy !,0,test,False,False
Táng chết cha tụi mày lũ học trò l :)),0,test,False,False
Trần Ngọc Dương dm het fan cung roi nha,0,test,False,False
Trung tu mù,0,test,False,False
Làm nhạc ri chết tụi học sinh,0,test,False,False
Cực kì thuyết ph......,0,test,False,False
Kk,0,test,False,False
Nguyễn Đình Chung dô cái link thầy ghi trên stt đó,0,test,False,False
Là xui rồi đấy chứ kkk,0,test,False,False
kệ mẹ thầy,2,test,False,False
A Trung lambor :)),0,test,False,False
Bait :))),0,test,False,False
Huy Vo rp cày thuê,0,test,False,False
Nguyễn Thanh xin vid vs bạn ơi,0,test,False,False
Lại ông con ở bụi này,0,test,False,False
Trung đẹp đấy mà đéo ngầu bằng tao đâu 🤪,0,test,False,False
phân biệt ?,0,test,False,False
Chơi dream vẫn gặp ABE😀,0,test,False,False
Hehe,0,test,False,False
thiện tai,0,test,False,False
Chuẩn bị xem dàn xiêu xao SBTC căm back,0,test,False,False
Thấy mặc quần dậy ai ngờ vào quay mặc quần đuồi bần dễ sợ bần,0,test,False,False
Lê Thị Trà My tưởng my sói này stream,0,test,False,False
Là mình làm ảnh đây,0,test,False,False
Lúc sáng t biết tian cầm bàn phím mà t ko nói đấy,0,test,False,False
Tận cảnh học sinh đến thăm nhà thầy,0,test,False,False
Cả tiểu tiểu nữa,0,test,False,False
Clear đang gội đầu.,0,test,False,False
Chuẩn bị sub kênh mới cho abe,0,test,False,False
Ba quạt:)),0,test,False,False
Về lẹ xóa kênh thầy ơii,0,test,False,False
❤,0,test,False,False
Hot cmt,0,test,False,False
Tao gõ chớt mẹ mày chứ ở đó mà múa . Abe said :)),2,test,False,False
Like đi rồi vào Google dịch thử,0,test,False,False
tự nhiên tôi thấy một hiện tượng lạ,0,test,False,False
Đào Thanh Giàu ??? nguồn,0,test,False,False
khi nào senna ra thầy nhớ làm giáo án nha thầy :33 mãu iu thầy dấu bé baaa,0,test,False,False
Chào thầy ba girl😌nứng vcl,2,test,False,False
Tự post tự vả -.-,0,test,False,False
Con bóng già h mới lộ :v :))),2,test,False,False
Cho liếm hậu m*n cái abe :)),0,test,False,False
Nguyễn Đăng Khoa thg học trò l này :))),2,test,False,False
Hard thế hard nữa vẫn thế =))),0,test,False,False
Tuấn Bảo Coi thường thầy quá rồi,0,test,False,False
AE CHO MÌNH XIN 1 ĐĂNG KÝ KÊNH Ạ...CẢM ƠN MỌI NGƯỜI,0,test,False,False
Anh trung bú đá,2,test,False,False
🤣🤣,0,test,False,False
Nhớ đeo Huy Hiệu để được ưu tiên chỗ ngồi và bốc thăm nhé!,0,test,False,False
Xin video bạn ơi,0,test,False,False
Anh Be phải ghép vào con gà chứ sao lại là Poét-Len =]],0,test,False,False
sẵn ạ,0,test,False,False
:)))),0,test,False,False
già mà non :)),0,test,False,False
"Mãi mãi một huyền thoại , Faker tuổi so với Thầy",0,test,False,False
Cực kỳ thuyết phục🙂,0,test,False,False
Già đầu mà non quá :)))),0,test,False,False
Nam Nguyen,0,test,False,False
Diễn viên suất xuất nhất giải còn gì,0,test,False,False
Nguyễn Phan Gia Phát xin tôi bro,0,test,False,False
bu fame a` lieu hon` khong cho len td luon bay gio hi`hi` 🤓,0,test,False,False
Đh này đủ cân vcsa rồi thay sela chi thầy,0,test,False,False
Quang Minh học trò cưng của Abe,0,test,False,False
Ngô Tài Lộc đc,0,test,False,False
clm cuoi ia,1,test,False,False
khi nào xóa kênh nhớ rì viu anh nhé!,0,test,False,False
Dơ vcl,1,test,False,False
Ok thaafy,0,test,False,False
H,0,test,False,False
:))) làm tui tấm trả công,0,test,False,False
Nguyễn Vũ,0,test,False,False
Lấy cây đơm luôn đi abe,0,test,False,False
Cực kì thuyết phục :3,0,test,False,False
Ủa ủa học kênh nào vậy thầy ?,0,test,False,False
Nghiệp aba à :)),0,test,False,False
Tuổi lồn sánh vai,1,test,False,False
nó joke mà sao mấy ông nhạt vl vậy,0,test,False,False
Ngọc Hào ghi nguồn dô,0,test,False,False
Mắt ông này già trước tướng,0,test,False,False
Vải lờ thầy😂😂😂,0,test,False,False
Vivo có lợi thật :)),0,test,False,False
Em học sinh nghèo thầy có miễn học phí không,0,test,False,False
Cực kì....,0,test,False,False
Trym to,1,test,False,False
"Ko phải chê gì chứ khả năng win của sbtc quá cao. Sela kidz clear vs petland toàn những thanh niên chuyên nghiệp try hard vkl sao những ""ông già"" bên kia chơi lại. Còn thầy lồn thì t xin mạng phép bỏ qua ko nói tới coi như sbtc 4 đánh 6",2,test,False,False
anh trung cô hồn,2,test,False,False
Mãi yêu thầy ❤,0,test,False,False
20-10 vui vẻ con bóng sadec:)),1,test,False,False
Dị ó hỏ,0,test,False,False
Chúc thầy sớm đạt đước nút bạch kim,0,test,False,False
Oke abe,0,test,False,False
Cực kì thuyết phục :))),0,test,False,False
Lê Quang Hùng đi chửi thuê rồi hả em 😆,0,test,False,False
Thầy đỉnh vc,0,test,False,False
giống abe,0,test,False,False
"Đẹp trai,tài năng,tư duy đỉnh cao,call team tốt,tố chất lãnh đạo và nhiều phẩm chất quý khác là những gì mà Ba rọi béo k có",0,test,False,False
Trương Duy ko mvp đội mình thì là mvp của đội bạn :))),0,test,False,False
Cô mina dễ thương hơn ml của thầy 😀,2,test,False,False
"có một sự tồn tại của đàn bò mang tên "" cực kỳ thuyết phục "", có sở thích là nhai đi nhai lại, mục đích của chúng trên hành tinh này vẫn chưa có lời giải đáp, theo như các nhà động vật học cho biết loài bò này có lối sống hoang dâm trụy lạc, có thể động dục bất cứ lúc nào, con số của loài này đang được gia tăng đáng kể.",2,test,False,False
Giống với hình trên áo abe ghê vậy á🙂,0,test,False,False
Mình đang tìm một con bò đặc điểm nhận dạng nó kêu cực kì thuyết phục nha có hậu tạ :;),1,test,False,False
Tối nay live ở đâu abe,0,test,False,False
Hải Đăng t gọi tường gió oánh bỏ mịa bây giờ :((,0,test,False,False
:))) ăn ở thôi abe,0,test,False,False
:((,0,test,False,False
Như 2 giọt nước chỉ khác mỗi mặt,0,test,False,False
HAY lắm abe oi =))),0,test,False,False
Có cái gì sai sai,0,test,False,False
k rãnh loz làm gì lên xem abe,2,test,False,False
Như 2 giọt nước luôn thầy ơi. Trinh giọt nước suối còn thầy giọt nước cống thầy ạ =))),0,test,False,False
Thô nhưng thật :)),0,test,False,False
Tiểu tiểu ko thích điều này,0,test,False,False
Này thì cho anh bar =)),0,test,False,False
Anh vừa nói cc gì vậy Abe :D??,0,test,False,False
Tuấn Kiệt,0,test,False,False
Hẹn mấy đứa tại DO1 - Samsung - SECC GameCon2019 nhé!!!,0,test,False,False
Cực kì thuyết phục :3,0,test,False,False
Đỗ Đại Dương =)),0,test,False,False
"có làm không đây abe -,-",0,test,False,False
Trung sát thủ .... cắt cổ mọi đối thủ,0,test,False,False
Sắp hết hạn rồi,0,test,False,False
Abe dính lời nguyền à??,0,test,False,False
Ocee thầy 😪,0,test,False,False
??,0,test,False,False
Cc j zay :)),1,test,False,False
"Tiền ăn sáng còn ko có đây, mua bán dề...",0,test,False,False
Học trò ngoan,0,test,False,False
Vũ Văn Hiệp học trò như đách lồn :)),2,test,False,False
Anh Trung tự tin 😎,0,test,False,False
Thầy... vụ này sao thầy,0,test,False,False
Đi dự giờ về nhớ mang giáo án xịn sò nha thầy. Iu abe :3,0,test,False,False
😂,0,test,False,False
Sao dạo này k ai nhắc tới a Cường của tao hết dị..,0,test,False,False
Ba chào cô chú đi con,0,test,False,False
Nguyễn Thịnh djtcu hẳn là 6 múi :)),0,test,False,False
Ngửi cho tỉnh đi 3 Gòa,2,test,False,False
Cc thầy eie,2,test,False,False
Cực kì thuyết phục !,0,test,False,False
Có cái gì sai sai,0,test,False,False
"Đánh con mẹ gì trúng 20k, xao lol :))",1,test,False,False
Nguyễn Minh Phương =)),0,test,False,False
T tự hỏi B52 nghĩa gì ? Phải là B89 chứ ?,0,test,False,False
Trần Tấn Tài vẫn là chai sting,0,test,False,False
Inoue Kido photoshop,0,test,False,False
😪😪,0,test,False,False
Cooking oil hân hạnh tài trợ chương trình này =)) hạnh phúc qué,0,test,False,False
Chau Nguyen,0,test,False,False
Tiên Laru xin clip được khống bro,0,test,False,False
Theo kinh nghiệm FIFA 3 thì thầy cứ cộng đại đi thì tự lên thôi...,0,test,False,False
Gam k đc top8 bh top 16 nào mới xoá kênh?,0,test,False,False
Ok ba gà :))),0,test,False,False
Bảo vệ thì ăn chia rồi. Còn lãnh đạo trường thì đang cố giấu!,2,test,False,False
Hot girl quốc dân BeBa ozawa :),0,test,False,False
Abe vô địch Abe vô đối :< em mãi yêu Abe,0,test,False,False
Abe về sg chưa để biết tối nay ra đơm abe nè. :)),0,test,False,False
Trần Văn Hưng 🙂,0,test,False,False
Giải trí thui mà abe,0,test,False,False
không mặt sịp à thầy :DD,0,test,False,False
Chúc mừng abe nha ( mong thầy làm đúng lời hứa ),0,test,False,False
Giọng ca của B52 phải vượt qua tầm vũ trụ :v,0,test,False,False
s ko có live z thầy,0,test,False,False
Tặng các bạn nữ 20/11 vv,0,test,False,False
Giống nhau như 2 giọt nước. Mà mỗi cái là 1 giọt nước mắt với 1 giọt nước 💩 thôi ạ 😂😂,1,test,False,False
"Biết bao nhiêu vụ đi bắt người bị quay xong bảo bắt bớ dân lành ? Thì đm bây giờ CA nó chờ đủ hết mọi thủ tục cần thiết nó mới dám bắt chứ không thì đm ""cư dân mạng"" chửi sml ra à ?",1,test,False,False
Chúng ta ko thuộc về nhau,0,test,False,False
Chịu anh B52 luôn,0,test,False,False
Tăng lương cho edit abe ơi :)))),0,test,False,False
Hóng clip thử thách 24h ngủ với Susan của Abe nào ae 🙂,0,test,False,False
"Tú ơi, cho Abe blue :v",0,test,False,False
Đánh nó đi thầy,0,test,False,False
Chơi game còn giận :))),0,test,False,False
♥ thay,0,test,False,False
Bình tĩnh anh ba ơi :>,0,test,False,False
:>,0,test,False,False
Thầy câm mẹ mồm đi không em đấm cho bây giờ,2,test,False,False
éo nha liu liu,1,test,False,False
Hoàng Hải Khánh hôm nọ xem trên sờ chim,0,test,False,False
Anh em yếu sly ib,1,test,False,False
Cứ để tú lo,0,test,False,False
Lên lên Abe ơi,0,test,False,False
Đi ko Abe,0,test,False,False
Xuân Thái Xuân Bảo Ben Đăng Mạnh Nguyễn Phan Huy Nam 02,0,test,False,False
sale 99% thì e mua :>,0,test,False,False
Phim hài ABe 🙂,0,test,False,False
Minh Đức ho thôi chứ hay thì em k có nha,0,test,False,False
cai dcm,1,test,False,False
Tháii Hèn ui cùng avt kìa,0,test,False,False
-Trung jump king- :),0,test,False,False
Abe đừng buồn,0,test,False,False
Trung khó chịu,0,test,False,False
Trung lo hết... Trung hút skill... Trung tư duy.... Trung tình😂😂😂😂,0,test,False,False
Đừng bao h so sánh abe với sela bởi vì abe tuổi lol mà so đc,2,test,False,False
Anh Trung tele :)),0,test,False,False
"có một sự tồn tại của đàn bò mang tên "" cực kỳ thuyết phục "", có sở thích là nhai đi nhai lại, mục đích của chúng trên hành tinh này vẫn chưa có lời giải đáp, theo như các nhà động vật học cho biết loài bò này có lối sống hoang dâm trụy lạc, có thể động dục bất cứ lúc nào, con số của loài này đang được gia tăng đáng kể.",2,test,False,False
thầy chơi bẩn vl,2,test,False,False
Hahahaha,0,test,False,False
Chuẩn bị xóa kênh nha thầy =)),0,test,False,False
Một bộ phim không -tấu- hài??,0,test,False,False
Con bóng sadec =]],0,test,False,False
Panda thái đã thấy,0,test,False,False
Lần nào nhìn mặt thằng bạn cũng tưởng trùm susan :)),0,test,False,False
Hay quá k tưởng 🤣🤣,0,test,False,False
xóa kênh Thầy Giáo Ba trước đã,0,test,False,False
giong ca lozz trong lang fo,1,test,False,False
Page hay mà abe ơii :v,0,test,False,False
Lê Văn Quật bọn mình đều chờ thầy thực hiện,0,test,False,False
Day la baroibeo,0,test,False,False
Ngầu quá thầy ơi,0,test,False,False
Tú ơi cứu abeeeeee,0,test,False,False
Em thấy sự hi sinh của Cô nhưng chưa thấy đc thành công của Thầy,0,test,False,False
..,0,test,False,False
1 pha backdoor của shaco làm abe cay cú =))),0,test,False,False
kinh nhờ kk,0,test,False,False
🤣🤣🤣,0,test,False,False
Thí chủ cho bần tăng xin video =)),0,test,False,False
Rất chi là có sức hút :)),0,test,False,False
Sơn Nguyễn xin video b,0,test,False,False
Quan chức lương thì cũng như ta thôi. Nhưng ng nào ng nấy khi lên làm quan toàn nhà lầu xe hơi. Lạ.,2,test,False,False
Lồn ba rọi,1,test,False,False
Giọng abe the thé như con gái mới tiền mãn kinh vậy :),0,test,False,False
Abe nóng quá,0,test,False,False
Luv,0,test,False,False
:(,0,test,False,False
Thầy tôi,0,test,False,False
Cực kỳ thuyết minh,0,test,False,False
hơi non,0,test,False,False
#ERROR!,0,test,False,False
Đẹp quên ảnh gốc :))),0,test,False,False
Chúc kênh của thầy sớm đạt 1tr sub nha,0,test,False,False
"thay mặt toàn thể chị em cám ơn thầy chúc thầy nhiều sức khỏe , khi nào xóa kênh thầy ơi",0,test,False,False
Đặng Lê Nguyên Nguyễn Tấn Quí,0,test,False,False
"Sai bét hết, nếu lấy tên thật thì mấy đứa đoán ra làm sao.",0,test,False,False
????,0,test,False,False
Cho ra những tấm ảnh đầy tính ấu dâm,1,test,False,False
Này thì cho anh bar =)),0,test,False,False
Chờ em đi kiếm cái nick yahho cái thầy ơi,0,test,False,False
hôm nay tiểu sẽ sống chết vs concac abe,2,test,False,False
Hay quá abe ơi,0,test,False,False
Mai thầy nhớ lập kênh mới ở đâu để bọn em điểm danh nhé,0,test,False,False
Con cười xỉu luôn đó chú 3,0,test,False,False
vĩ đại cái máu lồn =))),1,test,False,False
anh ba bỏ đi nghe em,0,test,False,False
xin video di anh dep trai,0,test,False,False
Cũng giống lắm á :))),0,test,False,False
Quang Minh Quang,0,test,False,False
B52 😄,0,test,False,False
Cực kì thuyết phục :3,0,test,False,False
Rank Việt Nam mà yasuo tt6 tt5 thì del phải người Việt Nam r,1,test,False,False
Ok abe,0,test,False,False
Anh Trung trộm vé số,0,test,False,False
train làm gì anh Ba. malphite thần kiếm mana còn dạng được mà 😂😂,0,test,False,False
Link mới được cập nhật nha mấy đứa:,0,test,False,False
Minh Hậu thác loạn :)),0,test,False,False
abe cứu Tú,0,test,False,False
tự hào là học trò của abe,0,test,False,False
Cho hỏi đặt đồ ăn thầy ba ở đâu ạ,0,test,False,False
Nguyễn Quang Huy chạy ngay đi,0,test,False,False
Thằng nào kêu tao dạng háng leo rank là ăn ban nha 😣,0,test,False,False
Phong Hoài chỉ cần một cái khoác tay tôm tôm... công ty chúng ta đã bị phá sản thanh ăn mài bank,0,test,False,False
Phạm Minh Đức t ko biết nên sad hay haha nx,0,test,False,False
Chuẩn bị xây nhà nghe chưa thầy,0,test,False,False
Trung nút vàng bá dơ,2,test,False,False
Cho hỏi đặt đồ ăn thầy ba ở đâu ạ,0,test,False,False
camera xuất sắc một chiếc điện thoại tốt cho ae nào cần,0,test,False,False
oki thầy,0,test,False,False
Tính tiền,0,test,False,False
yeuu thầy dấu bé baaaa,0,test,False,False
Anh sinh viên nghèo Hải Phòng và Con cave già Sa Đéc !,2,test,False,False
Nguyễn Quốc An thứ học trò lồn,2,test,False,False
Cực kỳ thuyết phục :)),0,test,False,False
Chào abe nhận lì xì nè,0,test,False,False
Cám ơn thầy nhaa,0,test,False,False
Như con bóng dạ.:)),1,test,False,False
Quỳ,0,test,False,False
Võ Công Hoàng cái lon má,1,test,False,False
Nhựt Vinh,0,test,False,False
Cây nè đập hộp đi thầy,0,test,False,False
Quốc Củn hề,0,test,False,False
Thương Thầy của em <3,0,test,False,False
cái này nhai đi nhai lại quài chán vl ấy,0,test,False,False
E k gọi Clear e sài gồ ba nồ,0,test,False,False
Hài thế 😂,0,test,False,False
đíu tin được luôn =)))))))),0,test,False,False
í o í òoo :))),0,test,False,False
Áo ác vậy abe :))),0,test,False,False
<3 1 triệu sub cho abe <3 Đồng hành cùng em sau bao ngày cà khịa thầy <3,0,test,False,False
Buốn của abe,0,test,False,False
Aba mới tung video cực hot nè.,0,test,False,False
Cái này thầy live lúc nài zay tụi bay,0,test,False,False
Ba gà lên tầm cao mới,0,test,False,False
💗,0,test,False,False
Bò viên và panda ko thích điều này,0,test,False,False
Nút này dc làm từ vàng hả ae :v,0,test,False,False
bú cu không thầy,2,test,False,False
Chút mừng abe nha,0,test,False,False
vĩ đại cái máu lồn =))),1,test,False,False
😅,0,test,False,False
tao cung~ dang ranh~ nen ghim may :),0,test,False,False
Mode GAM Sena auto win,0,test,False,False
Khổ thân abe 🤪🤪,0,test,False,False
Nguyễn Bảo Chấn clm,2,test,False,False
đcm cười 33 giây,0,test,False,False
Oke Hasagi chết mọe đi 💀,1,test,False,False
Ok thầy ơiii,0,test,False,False
Chào thầy ba gà,0,test,False,False
#ERROR!,0,test,False,False
Peter Nguyen m mún cô My hay Ba Gà :))),0,test,False,False
Phan sa đéc xin chào ae,0,test,False,False
"Cuốn dell nhặt đc mồm, toàn danh hài đất Việt :))",1,test,False,False
sống chậm thôi mn ơi,0,test,False,False
nghe mắc i* quá abeeee,1,test,False,False
Thầy ơi em muốn mua khô gà về cho quán bia,0,test,False,False
"Ờ đánh nghiêm túc mà , kiểu đi test thôi",0,test,False,False
Vương Phước Hoàng Nguyễn Hiếu Nguyễn Thanh,0,test,False,False
Anh Ba giống Duke 2016 thời SKT. Đi top toàn chơi vs lính . 3 lane kia lo hết,0,test,False,False
