free_text,label_id
đẹp đi,0
"xl la xong , de nghi_gia dinh xum lai nho nuoc bot uot het nguoi no moi chiu",2
phỏng_vấn lân tiền trần_dần,0
17,0
idols đi bọn 😌 😌,0
tạ tường trẻ đẹp tình_yêu 2 trướcccc,0
đi xe_máy nhìu 3 4 xe_hơi : ) ) ) ),0
sống 40 cục lịch h hoa đẹp 😅,0
ló ơiiiiii 😹 😹 😹,0
khuyên độ đầu_tư 1 lương thưởng_thức món lẩu thái siêu cay siêu khổng_lồ hợp_lý vl : ) ),0
đôi dép nike hoa_cúc tết mua ib giá yêu_thương ❤,0
?,0
múa biệt_danh susan : chó : ) ),1
thuốc_lào đê = ) ) ),0
già coi a live vui nè,0
"chuẩn , đem họp quốc_hội",0
noi chuyen duyen ghe,0
nha cứu nhân độ nha nha nha,0
trần_dần virus covid 19 hại việt_nam cộng_sản hahahaha,0
tui mệt,0
ko xài thu đồng_hồ = ) ) vô_lại đồng_hồ 10tr = ) ),0
kiểu hàu biển ob \ \,0
bạn_bè đau_ốm chia bb,0
lạc_hậu . trend việt_nam hồi sơ_khai lập địa 😔 😔 😔,0
đc thầy : 33,0
măth vợ thốn vải 😛,0
đào_thị_thu hà_đông yên_tâm k dịch . : v,0
hằng nguyễn đi cug nhiễm . sợ,0
lưu_mạnh_thắng át vocal emd luyến_láy hơi sai,0
cực_kì thuyết_phục ! !,0
ko thằng lái_xe vợ .,0
xĩu đập đầu . xong tỉnh xĩu tiếp 😂,0
lê_hà_sơn,0
ói hànggg = ) ),1
tùng dolce nhạc,0
: v : v dzay ape,0
vl nguyễn_thị tươi_thắm = ) ) đẹp vl . thề,0
video,0
thg : ông_già t già t tống con_mẹ quê thoải_mái : ) ) ) ) ),0
trần_thị_thu_hương thúy nga_phùng bảo trịnh_đình quang k,0
chậm chút anh_em ... việt_nam_vô_địch,0
from 81 with love,0
đéo nời lào lói,1
le_quang bờ,0
dễ_thương oi,0
"phốt tập_đoàn c group điện_thoại , áo vest",0
dịch phú thọ r,0
đau bụng 😁,0
team thầy ko đc : ) ),0
đá phò trừ phò nha : ) ) ) ),0
"đ ' trưa hôm sục đc page ! ! ! sướng vãi ... thả_cửa tẹt ga ... kiểu bủm bủm đ ' nhăn mặt nhịn . cv , vc xảy mâu_thuẫn xô_xát xả k thả . thôi_thì h xả : )",0
điều_chỉnh lương . lương phí,0
quạo nha,0
a xi đăng qq gi bà_con,1
"dân khổ . hại thân , ko lũ khốn_nạn khinh_thường , đè đầu cưỡi_cổ mãi . sống khổ sống nhục , chết chất_thải formosa .",0
"lũ bò coi pháo_bông xây tượng_đài ... bóng_đá hừng_hực khí_thế hưng_phấn gấp mấy pháo_bông ... . lôi thằng "" nát "" ngây_ngô đồ ... xong đám cười ngặt ngẹo happy vãi nồi ! đất_nước lạc_quan lạ cmn lùng ...",2
phim,0
assmin đi gái tống : ) ),1
cc j zay : ) ),1
trái 2 csgt cầm kẹp tài_liệu 1 phụ_nữ cầm di_động,0
sale 91 % thi mua,0
"bắn_giải tiền quảng_cáo , mua sữa tùng_sói",0
😆 😆,0
trai hát anh_em,0
rãnh ghê bấm vô coi chi chửi người_ta diên chết liền,1
phương_noble ' s tóc p,0
trung trần_vcc : ) ),1
6 : 35 👉 👍,0
"tiên_tri đoán , la dân_tình đỡ lao_đao , đừng đầu đạn , bắn phát corona tieu đời 💣 🤪 🙏",0
chửi sẻ khẩu nghiệp,0
ngưacj lâm,0
"xứ đứng chửi tổng_thống chả , dân_chủ , phạt nội_dung lòi bản_mặt dân_chủ giả_hiệu .",2
đổi sương sương tết,0
đặng_trang : ) ),0
sếp ngta kbh lm thất_vọng 😇,0
chán,0
sai_thế đéo dc .,0
lisa cailay dễ_thương duyên_dáng hết_sức : 3 i lớp du chu cà_mo,0
"mỹ . virus_trung cộng chuyên nói_láo , giấu diếm , nhiễm 2 con_số .",2
acc netflix uhd - ( 4k ) & spotify,0
sag gương_mặt dễ_thương . mỹ nhu van giu phẩm_chất phụ_nữ truyền_thống . e ủng_hộ . e chúc sk & hp . chúc thượng_lộ bình an . 😍,0
"1 đêm duy_nhất 1 đêm duy_nhất . xiếc thú độ học giỏi , độ toán",0
1 câu_chuyện buồn,0
clm dơ chó rách,2
"dân núi buôn , làng chúng_nó , nói_chuyện đồng_bằng chúng_nó đc : v",0
đú trend tí nhể,0
thầy kênh giáo_án xịn xò ? ?,0
2 giọt nc,0
băng_trụ ? ? : ) ),0
"bé tóc mọc hai chân . lo_lắng chạy đi mẹ đống tóc . mẹ ôn_tồn giãi tóc khỉ , tự_hào khỉ mọc tóc . "" bé cười . bữa tối "" khỉ mọc tóc ! ! ! "" . cười : "" , khỉ tao chuối : ) )",0
"video , chii trang xinh vcl",0
lê_minh_tuấn_hihi,0
bút thâm thúy vãi = ) ) ) ),0
ngô_phương_thúy bảo thân chịu_khó cách_ly đi : ) ),0
vn mặt_trăng an_toàn,0
"đm bẹp dúm oto kia j , thanh_niên bây h toàn đường quậy_phá xong mạng đòi tự_do @ @",0
tiên_tri trở_lại kaka,0
ng_ta hòa đồng z chảnh hả s vừa_lòng bây,0
"vui , giải tri",0
đi thái k đấu giải giới hí,0
"mấy chửi hoài , việt_nam ! zúng nhật . sv nghìn tỉ pv 1 sv : ) )",0
mong bình_an,0
bữa cty lục tỉnh thông_báo xin_lỗi xanh bôn hài vcl 😂,1
chán ! !,0
chụp hình nét lày bảo,0
vd cute vch nhạc 😂 😂,1
team refund bắn giải,0
k biêt vụ,0
refund 4 top 1 crush ms 1 mk tán đồng_ý : ' ) 4 tán cx đéo cửa : ) ) ),0
chúc thành_công ngành xây_dựng,0
nắm chặt . sâu . . dân mừng . mỹ xấu thịt . vc pháo_kích chạy mỹ ngụy giúp chữa bệnh . làng mỹ_lai .,2
trung tốc_độ,0
"hôm nghị_quyết đẻ thoải_mái nợ công đầu , ha_ha",0
cười_ỉa,0
"16x like , 1 ngu admin , 2 like thương_hại : v",2
tô_phước video đi,0
tóc hkt học ah nè,0
trung mấy : ) ),0
"ad chửi vừa_lòng ghê_cơ , không_thể_nào unlike đc hehhehe",0
ngứa cặc,1
abe trật nhịp : ) ) ) ),0
iu chử,0
train petland đi ngập mồm 😂,0
dị đc hả : ) ) ),0
ok ưi,0
k - icm ca_sĩ ? ? ? hát,0
linh lóc đài_loan sg ? .,0
trung đầu l tí đầu lân clg 🤣,2
to be conti_niu,0
trời dễ_thương trời,0
khẩu_trang ban minh đc,0
linh vật a = ) ),0
trailer . k ntn . thông_tin chính_kịch . oke thử . kì_vọng tưởng_tượng . đứa coi phim chán chi_tiết tối ảnh . t hút đầu phim c,0
tình,0
"hể cộng_sản ác_ôn , láo cá , lưu_manh , mọi_rợ bọn quan_chức vc !",2
mé ... . . bờ_lu : v,0
cực_kì thuyết_phục 😋 😋,0
trị việt kêu hàng mất_dạy,2
"ad sai , thể_hiện chính_quyền dân đi ? làm_ngơ",0
"chi oi tien lam an di_chi bach ,",0
thầy_giáo lu vcl giáo lu = ) ) ),0
tứ_sơn ad,0
ad đường . lao ngăn_cản hả 😂 😂 😂,0
khâm_phục 💗,0
be đập_hộp 🤣,0
"dương nguyễn_hữu uh cầm dc huy_chương gianh giá vui , cực_khổ mưu_sinh",0
fan cứng,0
"cũ , kỉ_niệm đẹp cảm_xúc xưa .",0
rip đôi giày hộp sữa : ) ) ) duii,0
ma thành hài mẹ,0
"yên_tâm , mỹ "" dách "" !",0
"bờ . liên_hệ ngay_fb 📌 phong thủy_banh bóng acc clone nguyễn_thị thanh_lan_haha nguyễn_lộc anthony padilla ibox nguyễn_lộc nik đãbịhack ibox đê acc clone nik đãbịhack xin_clip acc clone richard lương clip lợi_haha nguyễn_lộc b an_nguyen ib acc clone b an_nguyen nguyễn_lộc mik clip vs acc clone trần_thanh_hải - sống chậm bro ☹ vũ_văn thuân sống chậm pro : ) ) nông_văn_quý khẩu_trang_mixi acc clone nguyễn_khắc hùng khẩu_trang mixi hân_hạnh đồng_hành đợt dịch ^ ^ acc clone sơn_bảo sơn đồng_ý nhóo acc clone linh linh bảo_vệ sức_khoẻ 👍 phuong_thao cực_kì thuyết_phục thực ' s savi ' s đồng_chí đồng_học đỗ_xuân_trường lên_đường nhập_ngũ r ae . . hk ae acc clone nguyễn trãi_khổ trang mixi 🤣 🤣 lợi lê độ 1 cú kinh_doanh khẩu_trang mixi độc_quyền hợp_lý thời_tiết lương_xuân tuyên_ăn deo_yên khánh_huỳnh cực_kì thuyết_phục acc clone huy nguyễn cực_kì thuyết_phục ! acc clone trần_khắc hiệu cực_kỳ thuyết_phục phung_thi minh hang_cực_kì thuyết_phục 🌚 acc clone ngô_tiến cực_kì thuyết_phục ! acc clone lê_tài cực_kì thuyết_phục việt_hoàng giúp tui 100 like nhoa quốc khởi_đây : ) ) tomi_thế , điếu thuốc ấm : ) ) ) ) ) chu_đức dũng hợp_lý : ) ) keneej phan cực_kì thuyết_phục ! acc clone gia_hân mua neèe acc clone nguyễn_quang_huy cực_kì thuyết_phục = ) ) hoàng_song cham lai_di_mn acc clone dat nguyen hợp_lý thuyết_phục 🤣 🤣 phan_đạt cực_kì thuyết_phục acc clone đức_vinh cực_kì thuyết_phục nguyễn việt_đức cực_kì thuyết_phục nguyễn_phước hiếu tui hộp lận vũ_trọng_tùng . vũ_trọng_tùng . acc clone nguyễn khang hí độ ké thảo_nguyên cực_kì thuyết_phục : ) ) mạnh_thông ngọc bảo cực_kì thuyết_phục acc clone hai nhanh_thế_ae đặng_hoài bảo cực_kì thuyết_phục acc clone phúc nguyễn cực_kỳ thuyết_phục én cực_kì thuyết_phục acc clone đại_điếcc đơn_giản_tiện_dụng hà_duyệt hôm_qua bảo youtube k 😳 nguyễn đ._duy khánh_đứa yêu tao tao khẩu_trang acc clone lộc_thị_diệu thời_buổi bh nằm hopli vailon oi acc clone mạnh_linh tối đá fifa xuyên đêm uiii long_acoustic dịch_codonnha : ) ) quang_hải nguyễn vacxin . ae : ( ( ( acc clone nguyễn_thanh_tùng chúc gđ a mạnh_khỏe hp an_khang thịnh_vượng acc clone thành thi_chúc gđ mạnh_khoẻ ❤ ️ acc clone thai ngo tran_thành thi clip tí_thắng thành thi video pro nguyễn duy_tân_thành thi clip acc clone mai_linh video : >> >> vid vs ôg : v acc clone lê_trung_kiên video tạ_phúc ánh_thành thi video ak acc clone ngô_phong xin_clip acc clone phạm_thế nhật_thành thi clip_ạaaaa nguyễn_thanh_kỳ thành thi video acc clone nguyễn_thanh_phong video ei tuấnanh nguyễn video vs bro nguyễn_phú video : ( dư đức_thành thi clip b êi nguyễn cao_sơn_thành thi vd đi bro : vv acc clone trần_đạt đức xin_video đỗ_duy khánh tui video vs nhung_vânn thành_thi video : ( ( acc clone thành thi_video mk gửi nhắn chờ kiểm_tra giúp mk 😁 đào_mạnh_cường thành thi video trung hiếu nguyễn vd : ) ) nguyễn_ngọc đài_xin video vs_pro cong_nguen vd ơiiiii < 3 nguyễn_đức_thắng video b acc clone thành thi mn mk gửi video nhắn chờ mn vô nha_😆 nguyễn_minh khánh_thành thi clip đuowcj acc clone dương_văn nguyễn_thành thi video vs tiến hoàng_thành thi video acc clone trương_minh hùng thành thi quang bảo vid : 3 long_thành thi video bro thương thươngg_thành thi : 33 acc clone thành thi lê_công_thắng rùi á_😆 lê_công_thắng thành thi video minhh đức_thành thi vid tả mẩy mk clip vs ơiiiiii acc clone thành thi quốc_khánh rùi quốc_khánh clip yêu ... phạm_văn qúy thành_thi clip đi bro ❤ acc clone thành thi phạm_văn qúy rùi nhắn chờ layla sarah chúc_mừng : 3 acc clone phạm_thắng chúc gđ độ hạnh_phúc thành_công cuộc_sống ❤ ️ ❤ ️ nguyễn_kim_hồng chúc_mừng nguyen_tuan rep story dạo h dính mn , tùng sói hehe ❤ ️ nguyễn hoàng chúc_mừng 😗 sơn khểnh chúc gđ mạnh_khoẻ nha cinn chúc_mừng mớiiiii nguyễn_thanh hồng_happy new_year 🎆 🎆 phuong hoang chúc_mừng mớiii phương_hiip chúc_mừng ❤ ️ doãn bắc vui_vẻ mn 😊 😂 tống_giang chúc_mừng acc clone pham_dương chúc_mừng độ 🎆 pham_anh chúc_mừng 😍 😍 thu_thảo chúc_mừng < 3 nguyễn_ngọc_gia vy chúc_mừng nhaa nguyễn tấný chúc tiền vô acc clone thăng_vũ_tùng sói 15 = ) ) hoang chúc_mừng 🙂 hoàng_linh chúc_mừng mớiii 🎉 🥳 🎊 acc clone thắng thẳng_thắn chúc_mừng acc clone nguyễn yến nhi độ mua vest trắng mặc đi chúc tết chấm_hết đấy . dân_chơi vl hồng huế happy new year 😛 acc clone hoàng t. hương trà chúc_mừng cương hoàng_tử ' chúc_mừng acc clone bảo trâm chúc_mừng acc clone yên bình ann moa moaaa < 33 acc clone phí đình_tiên happy neu year acc clone như_ngọc_zeeeee ziaaaa chúc mừungg nămm mớiiii 💋 💃 🏻 nguyễn_hiệp_chúc tộc_trưởng anh_em bộ_tộc mạnh_khỏe_nhé acc clone thu phương vui_vẻ acc clone 农进达 mùng 1 : ) acc clone quyết hoàng chúc_mừng ❤ ️ ❤ ️ trường_thành yêu độ phạm_tuấn điệp_chú chúc tùng cha_mẹ sức_khoẻ , bình_an nguyễn_tiến cực_kì thuyết_phục acc clone nguyễn_đức tuấn stream ưi tèo thiếu_nữ chúc_mừng mớiiiiiiii kyn : ) ) あがつま ぜにつ cám_ơn mày chúc mày gia_đình vui_vẻ vạn như_ý_vị mơ ngập_tràn hạnh_phúc acc clone đặng_cherryy 🤣 💛 thằng tâm giấu chúc gia_đình acc clone đào_văn_giang 🙃 🙃 😂 😂 vũ_trọng_tùng acc clone trần_nhật_tiến_bác chip chúc_mừng sói cô_độc cực_kì thuyết_phục trịnh_thanh_tùng chúc_mừng bộ_tộc acc clone phương_thảo chúc_mừng 🥳 son hoàng_like k độ bắn : v cường nguyễn_đây nhá cường nguyễn nguyễn_duy_anh bộ_tộc ? page ? nguyễn cẩm_nhung_cường nguyễn a cx 6 múi nhá nhưnng đỡ : ) ) nguyễn_duy_anh ? độ đéo thầy đem vô ? ? cường nguyễn : ) ) ) ) acc clone ngô_thanh_tuấn cường nguyễn_cljt = ) ) acc clone trần_lân tiểu tiểu 6 múi : ) ) ) xuân_tiến_buộc gòi , k dọn má súng đít lày đặng quanq_ok a gồng đi acc clone lê_ngọc_an_ok style dọn cao_lãnh phạm duy_ngọc_cơ_bắp ... 🙄 🙄 mai_maii gồng nè bố : 3 lêê t. bích_ngọcc trời má geww 🤦 tuấnanh nguyễn_gồng ngoáy_mũi dương_tấn_phát ib = ) ) quân học_bài bố tùng sợ đấy : ( ( ( nghĩa bllack độ gao bạc gánh : 3 hồ - phúc - thiện đứa k dọn t bắn : ) ) hải_phò láo bắn chết_cha mày lun nhá acc clone sầm văn_giang cơ_bắp đấy giáo minh trần_body chuẩn đẹp acc clone huyền vy kinh 😶 acc clone nguyen_quang_huy cực_kì thuyết_phục ! acc clone kiên_trung_nguyen_gồng hộ : 3",0
kêu tú bảnh đơm chai sting đầu noway . trung_sky yên_tâm : ) ) ) ),0
mấy bđ khỏe khoang khoác_lác,2
đjt thế_kỉ,1
võ_ngọc mỹ_duyên ừa haha mấy mấy hỏng nà lồn bé = ) ) ) ) ) ),1
đút mồm thầy,0
vui_vẻ cc a độ triển,1
phương_minn mk ... k cảm_nổiiiii,0
trần dần tấc ziên fan ruột đỗ_nam_trung .,0
dân indo đầu nhạc jack chỗ : vvv,0
thoại trần_bé gai người_ta gõ dấu bắt_lỗi sai chính_tả sai nha,0
éo j ca dc,2
s ko live z thầy,0
sai_lai cang sai dien lai cang dien,1
trend chị_em 💅 💅 💅,0
ảnh ấu dâm,0
hau nguyen_rảnh loz hả nội,2
kkk,0
dương_dương thông_báo đi cách_li,0
ghi_ta zô group sớm_muộn học 😂,0
thuyết_lý vô phục,0
làm_trò view,0
phạm quỳnh_chi 😂 ra_thế,0
r cta rủ : ) ) ) thu_uyênn,0
điếm : ) ),1
tao công_việc chi_là ổn_định mặc bộ_phận nhà_nước ng phụ_nữ tao khuyên tao trở_lại nghề củ lái taxi tao khuyên ? ? ?,0
ả duconme 😂 😂 😂,1
mk sem ma nhu nguoi dien cuoi mot mk co nhu rui hok 😂 😂 😂 😂 😂,0
😆,0
bố hơi r đấy tùng sad,0
việt_nam cố ! 🇻 🇳 ❤ ️,0
1 jason statham,0
quật chết mẹ đeee,2
đeo cac j . chấp_hành giúp nhà_nước . h quản phạt vs ngồi_tù,1
bê đê gâu gia minh hiếu said,0
k atm hợp_tác r ae,0
trần dần kết_nạp,0
phan_tiến_đạt múa dẻo khánh sky,0
ê lũ ducanger thành_tích cm,2
tùng sói said : lô ông_già : ),0
quần truất vcl,0
ship a 10 hộp bắc ninh,0
a yên_tâm 😆,0
con_nít cá chết - _ - !,0
fan ruột thầy 3 heo,0
"kệ đi hiếu , tội tội , , tui bức_xúc sống , tui clip tui ác , chúc sức_khỏe bớt nóng tánh , , ,",0
cực_kì thuyết_phục sống chậm,0
nguyễn_đình hưng đường : ) ) ),0
bùi_thị_thảo vy trend_vầy chết 3 = ) ) ) ) ),0
ok chi,0
happy new_year 🎆 : ),0
tém thầy : ' (,0
bú cu thầy,2
y_xa lắm : ) ),0
ánh_tuyết bình thuận nè mẹ,0
nhism,0
nguyễn_hà hình_thành tùng sói kìa : ) ),0
sẵn búa đi sói : >>,0
streamer : v,0
công thầy e nốc : ) ),0
già non,0
cười xỉu kkk,0
tao tao đăng ?,0
già thời trẻ dăm_ba thái,0
hợp_lý vcl độ,0
hahaj,0
đục nc béo cò,0
danh nguyễn_anh khôi thoi mai_mốt t dc r m,0
cảnh minh hiếu auto nhạc,0
nhiệt quần què ms đầu_vào cảm_rảm chó h khen cc,2
ph_quyền,0
gia_sư tao nè,0
nguyễn_quốc_huy thiện style 😂,0
"sẻ minh hiếu ráng kiếm tiền thành bê đê giàu_có , bê đê nghèo su nai chết .",0
"ad , chẵng nhẽ bắt tui diển câu view cmt . riết chục ngàn view like . lộ , qa bãi đáp",0
đc,0
"no more korea , no more eu 😭",0
fan jack chuaanr bij nhiem tu tuong bts : ) ),0
a mc cười đau bụng .,0
"giải ? youtube thái dúi , chả : ( (",0
mua 3 game tiền v thầy ?,0
yêu hết_sức 🥰 🥰,0
bắc cạn tắm hồ 😎 😎 khửn nọong tiếp,0
"ti_vi thế_giới vn "" bày_tỏ quan_ngại sâu_sắc "" : 3 - chiến_lược ta : v",0
phượng vô_danh chuẩn,0
- tiền tiêu : ) ),0
ghen vl : v,0
78tr 7 8 triệu j dc nói_phét,0
"3 que , diễn_viên hài trần dần muôn_năm hú hú . 🤩 🤩 🤩 🤩 🤩",0
giọng nứkg abe : ) ),0
chậm,0
khue kim_tran ? ? : d ? ?,0
hông hỉu lắm : <,0
hồng_ân trăm củ đám_ma xong dư nhiu ta : ) ),0
cầu_mong ko ! ! !,0
ha_truong quần què j v @ @,1
mỹ ngọc_ăn vui_vẻ làm_ăn hk mặt đống phân 😶,0
cám_ơn salon tóc ngon_lành tết : ) ),0
nhok lầy địt_mẹ mạng gáy khét vãi l = ) ) đường câm chó,2
style tụt nửa quần đi 🙂,0
afang : v,0
emm fan cứng độ 😌,0
kkk ... xjn loj mjh hoj co mjh hjeu la aj zay ?,0
"sống lỗi hứa , tao thầy tao : ) )",0
nam on bac truyen tam phap voi,0
ò,0
chế chửi .,0
học_tập nguyễn gia_bảo cầu_thủ tỉ thầy đấy,0
phạm văn_lộc idol chính_hiệu,0
siu phẩm hả abe 🤔 🤔 🤔,0
đình_quang trưởng_thành sừng ko : ) ) ) ),0
"7 / 7 / 2007 , chính_trị chỉ_thị 15 - ct / tw lãnh_đạo đảng cơ_quan bảo_vệ pháp_luật công_tác điều_tra , vụ án công_tác bảo_vệ đảng . nội_dung chỉ_thị bất_lực phát_biểu tư",0
giau lê xét_nghiệm truyền . . : v,0
fan cứng,0
jk k đăng hoài,0
lương 7 - 8 tr : ) ) tiền điện mẹ 5 tr mì tôm cua hoàng đế 😞,0
mixi said : bố mày thách mày đập đấy,0
tiền vay ko đi_giải_phẫu thành con_gái đi ròi nc . . ngừoi đàn_bà cà_rem 9 . kkk,2
toang : ) ),0
idol tấu hài : ) ),0
hài vl,0
máu : ) ) đức,0
hưng_nhổn rèn dũa,0
thúy quỳnh_gấu nè,0
sa_hạnh lm chuyến đi du_đấu đê : ) ),0
kicm ca_sĩ ? ?,0
t dự_đoán nha_ae,0
trần_mạnh_hải hình ghi ko ghi cre nha : ) ),0
nhầm nhò mấy khứa !,0
nhin_y chang lun 😿,0
co 3 😍,0
lê nguyễn_thảo_nhi,0
t_cmt chi khoe fan cưngz,0
đứa kêu tao_vậy,0
đóng học_phí lắm : ) ),0
k - atm cao_lãnh belike : v,0
ngáo_thế,0
ĩ khùng 😑,1
bình_luận tính_chất khoe fan cứng : ) ),0
sống bé,0
nhiên_nhiên : ) ),0
sống chậm : ) ) ),0
oke_abe,0
"huỵch_toẹt chúng_nó đảng_viên hô_hào sống làm_việc gương hồ_quang tức hồ chí minh chúng_nó ấu dâm nguyễn khắc thủy , nguyễn hữu linh ... ... . , đảng búa liềm phúc kiến xử chúng_nó tức_là "" tát mặt "" chúng_nó lộ "" huyền_thoại "" .",2
đặng_tiến_hoàng sếp tổng_đi lạc sếp,0
- rơi ng đi tiếp_xúc đau : ) ),0
mạnh_dạn tỏ_tình đi . thành người_dưng : ) ) ) ) ),0
câu đi 🇻 🇳,0
trung_thu,0
áo_chất,0
co oi mieng linh nhu lon nguoi ta co thang vay co,2
đéo thể . cào_bằng . nổi . cào_bằng,1
việt nam đk gọi mắc dại 🤣 🤣 🤣 🤣 🤣 🤣,0
vcl mấy thằng liệt não = ) ),2
đãng nhà_nước lo cháu xê : ) ) ) ),0
sợ thặc 😨,0
tào hưng 🤣 🤣 🤣,0
"1 chữ "" thương """,0
hot_f : v,0
tym ❤ ️ ❤ ️ ❤ ️ ưi,0
✪ fan gà,0
ơiii,0
"thề nhữnng khuyên độ thấm , cx buồn",0
vuốt tóc tương cà .,0
"thành lê lồn mẹ mày nha chó koi chừng tao bắt con_mẹ mày chó giao_cấu , bắt mẹ mày làm_tình liếm cặc mút cặc chó bắn_tinh , e mày xếp_hàng chờ chó tao con_mẹ mày xong lượt cức chó ta",2
ad chửi chết tổ bọn chó chít đi 😋 😋 😋 😋,2
pham_hanh b la ng lào ha,0
chi noi ghê di,0
bác_sĩ đi 😢,0
thề thằng cắt tóc tùng sói kia,0
nguyễn_hoạt_e phóng sương sương a : v,0
gỗ vô khúc,0
dnn thay nhieu hok tro ` tot vc : l ) ),1
công_văn nghỉ mag,0
"cực_kì thuyết_phục , cố_gắng phấn_đấu nằm cửa anh_em = ) )",0
"hỡi đồng_bào ( dân cu đen vn ) đừng kẻ cầm_quyền lãnh_đạo toàn trị + độc_tài + hút máu . bản_chất loài thú hoang , + điên - quyết bảo_vệ quyền_lực phạm hạnh phát_xít + phong_kiến cực_đoan tư t",2
thằng nguồn_gốc công_an cộng_sản bản_chất đểu_cáng trơ_trẽn .,2
lịch_trình ca 35 dày_đặc,0
chúc abe 20 / 10 vui_nha,0
"csbv lợn , bò lãnh_đạo bình_thường .",2
👍 👍 👍 👍 👍,0
đen lắm 😌 😌 😂,0
thùy_trang đel khen,1
abe ...,0
cayyy,0
lag,0
trần dần kết_hôn lisa phạm . . ( trời_sanh cặp ),0
i love minh hiếu,0
abe chất,0
khí coi văn_minh việt_nam ko xét_nghiệm 🤔 🤔,0
cln lồn xàm lồn,2
uyên uyên lọc mem,0
ngọc_hào la ong,0
kho_bạc nhà_nước ... dân ... mấy mấy xài ... . : 3,0
"trần_dần nửa , mấy clip chế hài , coi ko chán 1 dạo ngưng hẳn , tưởng trần dần đi lãng_quên , ai_ngờ tiếp phố bolsa tv : ) ) )",0
độ đu bai,0
sống chậm đca 😂,0
ngủ cung phai ... . . kkk nc cung ghê 😍 🤣 🤣,0
trúc_loan nhạc thằng k đệm khác_biệt cha_nội,0
như_vầy ảnh auto đẹp,0
abe,0
trương nguyễn fan dragon ball,0
việt_nam hồ_chí_minh . hồ vui đại_thắng chiến_thắng huy_hoàng 🇻 🇳 🇻 🇳 🇻 🇳 🏆 🏆 🏆 🇻 🇳 🇻 🇳 🇻 🇳,0
dị_dùm,1
"suy_nghĩ chấp_nhận ý_kiến , ý_thức xây_dựng đóng_góp , tôn_trọng yêu_thương . con_người tư_tưởng chủ_nghĩa xã_hội .",0
ns mãi,0
nguyễn_nhung_nhung,0
đi cách_ly 14 . sống thua vàng,1
phúc_hậu xinh_đẹp,0
gửi thầy 🙂,0
dm linkkkkkkkkkkkk,1
kk,0
nguyện thiên_chúa_giàu thương_xót / đón_nhận linh_hồn chúa / . .,0
yêu,0
phò ? ko ăn_trộm ăn_cướp . ko lừa_đảo khinh ?,0
"đích_thị chính_sách ngu dân ... bắt_chước tiên_tiến thế_giới ko bắt_chước , đua_đòi kém phát_triển - ) )",1
chán kh : ) ),0
quảng_cáo . . nhắc k quảng_cáo : ) ) ),0
mặc quần dậy ai_ngờ mặc quần đuồi bần sợ bần,0
: ) ) hóng ảnh nude full hd : ) ) ),0
yêu,0
nam ngoai no voi thuan ng mot phen,0
khổ giúp,0
🌝,0
buồn sâu_sắc,0
trần_thị mỹ_linh đau bụng thánh page chửi thuê nuôn,0
hóng phim rạp : ) ),0
ik,0
đẹp_trai giàu ma bi nhũng,1
8 / 3 chủ_nhật ad,0
khổ bệnh phát bệnh,0
ngủ đỡ rep nhắn,0
nhập v đơ v bro,0
4 vs 6 cân vl,0
trần thảo_nguyên ib m . sỉ ktrang sll,0
ơn ...,0
ông_già quảng_cáo đô,0
"hoạn_nạn quê_hương , dang cứu_giúp : ) ) )",0
mắc tui trả_lời câu ?,0
đéo 2 câu lol,1
"ntn andy mmmmnnnnnnnnnnnnnnjnn ! ! ! ! ! $ ? , , & ? , , ' xmcx ' cn ' nn v ckdkxkzkxkpjkohjcjjvjvnvmnkkkkkkknnnnnloolppl",0
hồng xuyến mv tuấn kệ tuấn 😁 . fc vui fc,0
austin ames nc ngứa qá fi,0
abe đóng phim !,0
học_sinh nghèo thầy miễn học_phí,0
iu kim wa ik,0
cường sirô vợ sửa tus : ) ) ),0
dân_chủ mẽo,1
công_an giao_thông nghề cao_quý yea yea,0
like chủ topic sinh zgai,0
truyền_nhiểm bệnh 😂,0
thùy_dương thuỳ chi cb đag tiền,0
thầy sống ảo vl,0
lê_hà_thư,0
: v ló a ưii,0
thằng chiến_thắng thằng đông ( black_muder ),0
😄 😄 😄 😄 😄 😄 😄 😄 😄,0
ván lật ngửa lun 😂 😂 😂,0
"uh , dung roi , du ma no nua di_admin",2
quang_nhã tiền mua sữa vs tã tùng sói,0
mở_miệng bắc_nam . thua : d. sắc_sảo trí_thức .,0
"kêu làng kêu \ "" ngột_ngạt \ "" .",0
chửi_ngu,2
bánh kẹo đi . tội_nghiệp nuốt nước_bọt hoài .,0
minh hoàng dân_chơi,0
vcl “ đợi ” = ) ) ) ) ) ) ) ) ) đme cười ị,1
mai_nam_hải bảo ko cay,0
cm độ tóc 😍,0
đéo mẹ fan cứng of 1 😂 😂,1
si quoc_huynh hình ceo apple 🤣 🤣,0
trần_đức hahaa có_hậu hoàng,0
thằng hùng dí tư_nha 🤣 🤣,0
gdd t vs t đc xh thig lquan đéo m ch ? thành_phần m nhập_tịch tq đi . xấu mặt vn lắm,2
dễ_thương : ) ),0
phạt ớn,0
thằng con_nít ms tập game 😂,0
trung_thu thời cặp tình_nhân thiếu_nhi : ) ),0
